Match_Id,Over_No,Ball_No,Player_Out,Bowler,Dismissal_Type,Fielder,Innings_No
734039,2,3,41,347,caught,88,2
734039,3,2,305,346,caught,158,2
734039,13,2,345,386,bowled,,2
734037,0,3,187,190,bowled,,1
734037,7,6,183,284,caught and bowled,,1
734037,12,2,42,276,run out,96,1
734037,14,6,54,276,run out,96,1
734037,16,3,125,276,stumped,46,1
734037,19,4,391,81,run out,46,1
734037,19,5,362,81,caught,276,1
734037,4,6,40,391,bowled,,2
734037,7,3,96,166,caught,94,2
734037,9,2,46,166,caught,391,2
734037,9,4,284,166,run out,183,2
734037,11,6,276,166,caught,391,2
734037,13,5,31,166,caught,42,2
734035,0,5,380,73,bowled,,1
734035,4,5,114,201,lbw,,1
734035,5,4,384,364,bowled,,1
734035,13,6,27,35,caught,21,1
734035,17,4,110,73,bowled,,1
734035,19,3,8,73,bowled,,1
734035,4,2,147,349,caught,8,2
734035,9,3,21,27,stumped,114,2
734033,2,2,41,310,caught,243,1
734033,6,3,345,390,run out,255,1
734033,13,1,100,243,caught,85,1
734033,14,4,62,390,caught,85,1
734033,2,4,339,151,caught,197,2
734033,8,1,85,356,bowled,,2
734033,8,2,32,356,bowled,,2
734033,11,1,255,392,caught,100,2
734033,13,1,351,392,stumped,62,2
734033,15,5,390,374,caught,392,2
734033,17,3,104,374,stumped,62,2
734033,17,5,309,374,caught,100,2
734031,7,7,383,386,caught,267,1
734031,11,6,19,293,run out,88,1
734031,14,2,57,346,bowled,,1
734031,14,4,221,346,caught,88,1
734031,15,4,208,293,caught,185,1
734031,16,3,207,386,caught,237,1
734031,17,2,50,267,caught,185,1
734031,18,2,389,386,caught,88,1
734031,18,6,131,386,run out,87,1
734031,19,4,388,267,run out,88,1
734031,5,2,185,388,stumped,207,2
734031,8,5,158,50,bowled,,2
734031,9,4,88,389,bowled,,2
734031,18,4,87,389,caught,19,2
734029,3,3,303,166,run out,166,1
734029,6,5,147,166,lbw,,1
734029,8,4,21,166,caught,254,1
734029,11,2,187,457,bowled,,2
734029,17,2,183,21,caught,322,2
734029,18,1,254,322,run out,21,2
734029,19,2,362,35,caught,303,2
734027,0,5,40,378,caught,114,1
734027,3,4,96,106,caught,378,1
734027,6,6,31,27,run out,8,1
734027,18,4,276,246,bowled,,1
734027,1,6,162,232,lbw,,2
734027,12,3,8,315,caught,190,2
734027,12,6,114,315,bowled,,2
734027,16,2,27,315,caught,81,2
734027,16,6,110,315,bowled,,2
734025,2,1,41,14,run out,14,1
734025,9,2,100,456,caught,221,1
734025,10,4,345,388,bowled,,1
734025,10,6,305,388,caught and bowled,,1
734025,14,4,62,375,run out,208,1
734025,16,1,374,14,caught,57,1
734025,19,3,197,375,caught,208,1
734025,19,5,387,375,bowled,,1
734025,6,6,19,374,bowled,,2
734025,11,5,208,356,caught,41,2
734025,17,3,57,387,caught,367,2
734023,1,2,147,405,bowled,,1
734023,10,3,2,315,caught,308,1
734023,16,3,303,405,run out,67,1
734023,17,3,21,67,caught,284,1
734023,6,6,40,359,bowled,,2
734023,11,4,46,35,caught,303,2
734021,0,5,17,299,lbw,,1
734021,5,1,162,166,caught,366,1
734021,12,2,27,366,caught,94,1
734021,17,3,8,29,caught,94,1
734021,18,1,110,299,bowled,,1
734021,19,6,378,94,run out,183,1
734021,12,3,42,121,run out,27,2
734021,16,1,187,296,caught,27,2
734021,18,5,183,296,caught,27,2
734019,2,4,185,367,caught,387,1
734019,10,3,158,374,bowled,,1
734019,16,5,154,387,caught,305,1
734019,17,1,237,367,caught,305,1
734019,17,5,260,367,bowled,,1
734019,18,1,88,387,caught,356,1
734019,18,4,267,387,caught,305,1
734019,6,2,345,386,caught,185,2
734019,7,5,41,154,caught,87,2
734019,8,7,305,386,bowled,,2
734019,9,5,320,154,bowled,,2
734019,14,7,62,347,caught,267,2
734019,18,3,197,386,caught,237,2
734017,14,3,383,314,caught,309,1
734017,14,6,19,314,caught,309,1
734017,19,6,57,310,run out,310,1
734017,2,3,262,131,caught,19,2
734017,4,2,32,131,caught,208,2
734017,5,3,351,456,caught,208,2
734017,7,5,309,50,caught,221,2
734017,8,4,314,388,caught,208,2
734017,10,3,255,388,stumped,207,2
734017,11,6,339,50,caught,456,2
734017,18,5,104,456,caught,57,2
734015,1,3,254,232,caught,190,1
734015,5,4,42,315,caught,40,1
734015,8,3,183,276,caught,31,1
734015,12,4,354,67,lbw,,1
734015,13,2,187,232,caught,31,1
734015,18,1,362,276,caught,96,1
734015,19,4,166,232,run out,31,1
734015,19,8,94,232,bowled,,1
734015,1,6,40,94,caught,183,2
734015,9,5,46,136,run out,183,2
734015,15,2,96,166,caught,254,2
734013,4,2,2,296,caught,378,1
734013,4,4,147,296,caught,110,1
734013,14,4,4,121,caught,378,1
734013,16,2,20,246,caught,162,1
734013,3,3,17,201,caught,21,2
734013,14,1,8,35,stumped,20,2
734013,16,6,162,201,bowled,,2
734013,17,7,110,4,caught,35,2
734013,19,4,301,4,caught,2,2
734011,5,3,339,293,lbw,,1
734011,10,3,309,154,caught,342,1
734011,16,6,85,293,bowled,,1
734011,17,3,255,386,stumped,88,1
734011,17,6,351,386,caught,237,1
734011,19,7,385,342,run out,342,1
734011,2,3,260,310,caught,306,2
734011,4,4,88,80,caught,385,2
734011,6,5,154,370,caught,339,2
734011,7,5,158,89,bowled,,2
734011,9,2,52,89,caught and bowled,,2
734011,11,4,237,385,run out,385,2
734011,13,2,293,385,bowled,,2
734011,14,4,386,255,bowled,,2
734011,18,1,342,309,caught,306,2
734009,2,2,360,190,caught,308,1
734009,5,1,383,276,bowled,,1
734009,11,5,208,67,caught,308,1
734009,15,7,372,190,caught,67,1
734009,19,2,57,315,bowled,,1
734009,7,2,40,50,bowled,,2
734009,14,1,96,50,bowled,,2
734009,15,6,46,383,bowled,,2
734009,18,3,276,194,caught,208,2
734007,8,1,254,381,bowled,,1
734007,11,2,42,356,caught,381,1
734007,18,2,187,367,run out,345,1
734007,18,6,163,367,caught,320,1
734007,19,3,29,356,caught,320,1
734007,0,2,41,299,caught and bowled,,2
734007,7,1,62,166,stumped,183,2
734007,9,1,345,299,run out,299,2
734007,13,1,305,136,caught,94,2
734005,5,3,162,342,bowled,,1
734005,8,1,8,386,run out,342,1
734005,12,3,17,347,caught,88,1
734005,14,2,110,368,bowled,,1
734005,0,4,185,121,lbw,,2
734005,1,6,355,378,bowled,,2
734005,9,2,260,246,caught,301,2
734005,11,6,158,382,stumped,17,2
734005,12,6,88,121,caught,382,2
734005,17,4,154,378,bowled,,2
734005,19,4,237,378,run out,17,2
734003,7,7,314,201,caught,147,1
734003,10,4,85,35,run out,20,1
734003,12,4,32,364,bowled,,1
734003,14,6,339,452,bowled,,1
734003,17,2,306,364,bowled,,1
734003,18,1,310,35,bowled,,1
734003,18,3,255,35,caught,303,1
734003,19,4,89,364,caught,147,1
734003,2,1,2,314,caught,339,2
734003,4,2,21,314,caught,89,2
734003,9,6,147,309,caught,277,2
734003,14,5,201,89,bowled,,2
734003,17,5,303,310,bowled,,2
734001,4,6,42,194,bowled,,1
734001,9,5,354,131,run out,57,1
734001,18,5,254,194,caught,221,1
734001,1,2,360,299,caught,42,2
734001,15,5,383,299,bowled,,2
734001,16,8,208,163,caught and bowled,,2
733999,2,3,8,363,caught,89,1
733999,7,4,162,370,caught,351,1
733999,8,1,384,390,caught,32,1
733999,18,6,27,363,lbw,,1
733999,19,4,110,310,caught,85,1
733999,7,1,85,382,caught,17,2
733999,8,3,32,27,bowled,,2
733999,8,6,255,27,caught,380,2
733999,10,6,351,27,caught and bowled,,2
733999,13,3,339,27,bowled,,2
733997,1,3,236,190,caught,46,1
733997,5,1,62,190,bowled,,1
733997,10,3,305,67,caught,190,1
733997,14,3,41,67,bowled,,1
733997,15,2,320,232,bowled,,1
733997,16,6,356,67,bowled,,1
733997,19,5,357,315,stumped,46,1
733997,19,6,374,315,run out,308,1
733997,6,7,46,333,caught,374,2
733995,2,5,360,452,caught,2,1
733995,11,5,383,201,caught,303,1
733995,17,4,57,201,caught,21,1
733995,17,7,221,201,caught,21,1
733995,18,1,208,364,caught,35,1
733995,19,7,207,359,caught,303,1
733995,4,3,2,14,lbw,,2
733995,7,7,21,221,stumped,360,2
733995,15,3,147,14,caught,383,2
733995,16,5,303,194,bowled,,2
733995,18,5,35,194,bowled,,2
733995,18,6,171,194,run out,14,2
733993,2,4,355,94,caught,354,1
733993,6,3,158,136,caught,42,1
733993,8,5,260,136,caught,187,1
733993,16,1,88,163,caught,94,1
733993,16,5,63,163,caught,187,1
733993,18,6,154,299,bowled,,1
733993,19,6,237,94,caught,29,1
733993,1,4,42,368,caught,154,2
733993,3,2,254,342,bowled,,2
733991,5,8,236,311,caught,109,1
733991,6,5,41,382,caught,8,1
733991,8,5,305,382,caught,378,1
733991,11,4,197,109,caught,17,1
733991,16,3,320,296,caught,382,1
733991,17,5,62,311,caught,110,1
733991,19,2,374,378,bowled,,1
733991,19,4,381,378,bowled,,1
733991,2,1,162,367,caught,62,2
733991,2,2,8,367,caught,62,2
733991,5,3,17,367,caught,236,2
733991,6,5,301,374,bowled,,2
733991,9,3,27,381,caught,41,2
733991,11,1,109,381,caught,197,2
733991,15,5,110,151,caught,374,2
733991,16,3,311,357,caught,62,2
733991,19,2,378,151,caught,320,2
733989,3,6,42,32,bowled,,1
733989,6,3,254,89,caught,85,1
733989,8,6,354,89,bowled,,1
733989,11,5,187,370,stumped,351,1
733989,12,5,183,89,bowled,,1
733989,16,1,163,32,caught,85,1
733989,16,2,166,32,caught,351,1
733989,19,3,94,310,run out,351,1
733989,19,5,136,310,run out,351,1
733989,0,3,85,299,caught,187,2
733989,3,6,339,94,caught,183,2
733989,5,5,351,166,bowled,,2
733989,6,3,32,163,caught,183,2
733989,13,4,255,29,run out,187,2
733989,15,4,306,94,caught,29,2
733989,17,1,310,299,caught,254,2
733989,17,2,89,299,caught,187,2
733989,17,6,363,299,caught and bowled,,2
733989,19,5,370,29,caught,94,2
733987,4,3,236,364,caught,359,1
733987,5,2,41,451,bowled,,1
733987,15,7,320,147,bowled,,1
733987,17,2,305,364,caught,35,1
733987,0,5,147,367,caught,357,2
733987,7,4,21,305,caught,320,2
733987,10,5,35,356,bowled,,2
733987,11,6,2,83,run out,357,2
733987,18,1,303,357,caught,83,2
733987,18,5,20,357,caught,197,2
733985,2,3,355,232,caught,40,1
733985,5,3,158,276,run out,46,1
733985,8,6,185,9,caught,315,1
733985,11,5,88,276,caught,9,1
733985,15,5,63,315,bowled,,1
733985,11,5,46,267,lbw,,2
733985,17,2,40,267,caught,88,2
733983,3,1,379,311,caught,27,1
733983,7,7,208,106,bowled,,1
733983,8,7,360,296,caught,17,1
733983,9,4,372,382,caught,8,1
733983,19,5,221,378,run out,17,1
733983,5,1,17,50,bowled,,2
733983,9,5,162,50,bowled,,2
733983,12,4,110,375,bowled,,2
733983,13,3,8,453,caught,372,2
733983,15,3,27,221,run out,221,2
733983,16,4,378,194,caught,221,2
733983,17,3,311,375,bowled,,2
733983,18,2,380,194,caught,57,2
733981,4,1,355,364,run out,21,1
733981,4,3,158,364,bowled,,1
733981,12,6,88,451,caught,364,1
733981,13,6,63,201,caught,359,1
733981,14,2,185,35,caught,303,1
733981,11,2,2,63,caught,185,2
733981,18,4,147,267,caught,185,2
733979,6,3,85,334,run out,315,1
733979,13,4,339,276,stumped,46,1
733979,16,2,351,315,caught,96,1
733979,18,3,32,315,caught,308,1
733979,19,3,306,81,caught,308,1
733979,19,4,255,81,caught,284,1
733979,14,1,40,32,caught,351,2
733979,14,3,46,32,caught,89,2
733979,14,5,334,32,bowled,,2
733979,15,1,96,370,stumped,351,2
733979,15,2,31,370,caught and bowled,,2
733979,15,3,284,370,lbw,,2
733977,2,5,254,378,caught,17,1
733977,3,6,354,106,caught,162,1
733977,12,6,42,296,caught,110,1
733977,15,6,362,311,caught,378,1
733977,18,7,183,296,caught,378,1
733977,19,4,187,378,bowled,,1
733977,1,1,17,299,bowled,,2
733977,1,7,8,299,caught,183,2
733977,6,4,162,166,caught,362,2
733977,10,1,380,166,lbw,,2
733977,14,3,27,166,caught,163,2
733977,19,1,378,29,run out,254,2
733975,4,1,185,310,caught,32,1
733975,9,3,158,370,caught,306,1
733975,9,6,355,370,caught and bowled,,1
733975,15,2,88,310,caught,255,1
733975,19,3,154,363,caught,89,1
733975,2,5,85,267,caught,185,2
733975,9,6,351,293,stumped,88,2
733975,14,6,89,347,bowled,,2
733973,2,1,41,15,run out,57,1
733973,3,3,203,372,caught,360,1
733973,11,5,305,50,caught,379,1
733973,15,5,197,50,caught,372,1
733973,19,3,320,194,caught,379,1
733973,0,5,379,367,caught,62,2
733973,2,6,208,367,lbw,,2
733973,9,4,360,356,lbw,,2
733973,15,3,57,151,caught,62,2
733973,16,4,372,356,caught,320,2
733971,2,3,147,276,lbw,,1
733971,10,4,21,276,caught,308,1
733971,14,3,2,334,caught,31,1
733971,2,2,40,451,run out,20,2
733971,4,4,9,201,caught,171,2
733971,5,1,96,35,caught,2,2
733971,5,2,276,35,caught,364,2
733971,9,3,308,35,lbw,,2
733971,13,4,46,35,caught,20,2
733971,14,6,334,364,bowled,,2
733971,16,4,67,364,caught,303,2
733971,16,5,31,364,lbw,,2
729317,2,4,42,15,caught,50,1
729317,4,6,254,15,caught,379,1
729317,18,2,187,372,caught,360,1
729317,18,8,362,372,caught,221,1
729317,19,2,354,194,caught,360,1
729317,1,2,57,299,bowled,,2
729317,2,4,372,94,caught,183,2
729317,5,5,379,362,bowled,,2
729317,15,3,208,29,caught,187,2
729317,17,4,207,94,caught,183,2
729317,18,5,50,299,caught,42,2
729317,19,1,221,29,bowled,,2
729315,2,1,339,81,bowled,,1
729315,8,3,351,276,bowled,,1
729315,15,6,32,81,run out,96,1
729315,17,2,255,190,caught,214,1
729315,19,3,85,81,caught,308,1
729315,3,4,214,363,caught,339,2
729315,8,5,9,370,caught,306,2
729315,12,6,96,370,lbw,,2
729315,13,5,40,89,caught,140,2
729315,18,1,308,310,caught,306,2
729315,18,5,46,310,bowled,,2
729315,18,6,81,310,bowled,,2
729315,19,2,67,363,run out,306,2
729315,0,1,308,310,run out,351,3
729315,0,6,276,310,run out,351,3
729313,1,2,162,367,bowled,,1
729313,1,4,8,367,lbw,,1
729313,2,6,114,357,caught,62,1
729313,3,5,17,367,caught,62,1
729313,9,2,110,356,caught,305,1
729313,13,2,109,151,bowled,,1
729313,14,3,27,356,caught,320,1
729313,19,1,378,357,bowled,,1
729313,4,1,203,106,caught,17,2
729313,5,5,62,296,caught,378,2
729313,7,1,305,296,caught,378,2
729313,12,2,320,382,caught,17,2
729313,12,6,41,382,caught,17,2
729311,2,2,42,451,caught,171,1
729311,2,4,187,451,lbw,,1
729311,10,3,354,147,caught,359,1
729311,14,6,54,364,caught,147,1
729311,17,2,254,364,bowled,,1
729311,10,5,2,166,bowled,,2
729311,13,6,21,84,caught,54,2
729311,15,3,147,299,caught,187,2
729311,15,5,303,299,caught,354,2
729311,18,3,35,84,bowled,,2
729309,1,4,57,347,run out,347,1
729309,3,3,207,267,caught,355,1
729309,6,4,372,346,caught,355,1
729309,8,6,208,293,caught,63,1
729309,13,5,19,346,bowled,,1
729309,18,4,360,347,run out,293,1
729309,19,5,50,346,retired hurt,,1
729309,6,5,355,372,caught,19,2
729309,12,2,185,57,bowled,,2
729309,15,2,154,194,caught,659,2
729309,15,5,88,194,caught,208,2
729307,1,5,203,190,run out,96,1
729307,4,1,62,9,lbw,,1
729307,7,4,305,190,bowled,,1
729307,9,4,320,67,caught,190,1
729307,13,4,197,67,caught,190,1
729307,13,6,41,67,bowled,,1
729307,18,1,374,315,stumped,46,1
729307,18,2,357,315,bowled,,1
729307,18,4,151,315,lbw,,1
729307,2,4,96,367,lbw,,2
729307,4,1,40,367,caught,374,2
729307,5,1,9,151,caught,305,2
729307,11,1,336,374,bowled,,2
729307,12,3,31,356,lbw,,2
729307,12,6,46,356,run out,197,2
729307,13,4,67,374,stumped,62,2
729307,15,6,315,357,bowled,,2
729307,17,3,308,367,caught,357,2
729307,18,3,232,357,bowled,,2
729305,0,4,114,255,caught,351,1
729305,0,5,17,255,run out,85,1
729305,2,1,27,363,caught,306,1
729305,2,2,110,363,bowled,,1
729305,5,3,301,32,bowled,,1
729305,8,4,109,370,caught,306,1
729305,10,3,8,370,caught,377,1
729305,13,6,378,89,caught,255,1
729305,14,3,349,370,caught,377,1
729305,14,6,106,370,lbw,,1
729305,4,3,85,378,caught,17,2
729305,5,4,351,349,run out,114,2
729305,6,3,339,378,caught,17,2
729305,12,5,32,382,caught,110,2
729303,1,6,19,451,bowled,,1
729303,4,4,207,364,caught,21,1
729303,15,2,372,364,run out,201,1
729303,17,4,57,451,caught,147,1
729303,18,1,208,364,caught,21,1
729303,18,4,221,364,bowled,,1
729303,18,6,50,364,caught,2,1
729303,6,2,147,131,caught,372,2
729303,7,4,21,50,stumped,360,2
729303,15,6,303,50,stumped,360,2
729301,6,2,42,293,caught,158,1
729301,11,2,355,166,caught,254,2
729301,12,2,185,362,caught,94,2
729301,16,4,88,94,caught,354,2
729301,16,5,158,94,caught,362,2
729299,0,3,40,378,lbw,,1
729299,1,2,96,109,caught,8,1
729299,11,3,336,296,caught,110,1
729299,11,5,31,296,caught,8,1
729299,15,2,9,382,caught,114,1
729299,17,1,46,296,caught,378,1
729299,19,7,81,378,caught,109,1
729299,7,4,114,9,lbw,,2
729299,8,1,17,81,caught,336,2
729299,15,5,8,315,bowled,,2
729299,18,5,27,232,caught,31,2
729299,19,4,110,81,caught,336,2
729297,5,3,2,310,caught,306,1
729297,7,2,147,255,caught,32,1
729297,8,2,21,89,caught,80,1
729297,10,1,303,89,run out,89,1
729297,11,1,20,370,caught,310,1
729297,14,5,171,89,caught,48,1
729297,1,3,48,359,run out,2,2
729297,5,2,85,201,caught,171,2
729297,6,4,32,35,caught,451,2
729297,6,5,351,35,caught and bowled,,2
729297,10,5,255,364,caught,303,2
729297,12,6,306,35,caught,303,2
729297,13,3,310,359,caught,20,2
729297,14,2,377,35,bowled,,2
729297,18,3,89,451,caught,201,2
729297,19,5,370,201,run out,303,2
729295,6,4,41,136,caught,362,1
729295,10,6,203,362,caught,54,1
729295,15,3,320,299,caught,187,1
729295,17,7,305,136,caught,362,1
729295,19,2,197,299,caught,187,1
729295,19,6,357,299,bowled,,1
729295,1,2,42,357,caught,62,2
729295,4,3,254,151,bowled,,2
729295,4,6,187,151,caught,305,2
729295,6,6,54,367,bowled,,2
729295,10,2,29,374,bowled,,2
729295,13,3,362,151,caught,374,2
729295,14,1,354,374,caught,320,2
729295,17,3,166,357,caught,320,2
729295,18,3,94,151,bowled,,2
729295,19,2,299,356,caught,357,2
729293,3,2,2,346,caught,267,1
729293,10,6,147,293,bowled,,1
729293,14,4,21,376,caught,185,1
729293,17,2,303,347,caught,185,1
729293,18,4,20,346,caught,260,1
729293,18,6,35,346,caught,88,1
729293,19,6,201,347,run out,347,1
729293,2,1,260,359,caught,21,2
729293,3,3,185,364,caught,303,2
729293,4,2,87,359,caught,303,2
729293,8,1,154,147,lbw,,2
729293,9,2,52,451,caught,20,2
729293,12,1,88,201,bowled,,2
729293,13,5,376,35,caught,21,2
729293,14,3,347,201,caught,2,2
729293,15,4,293,35,caught,21,2
729291,2,6,85,333,run out,197,1
729291,6,1,48,83,lbw,,1
729291,13,1,32,374,bowled,,1
729291,15,3,255,357,caught,320,1
729291,16,5,351,333,bowled,,1
729291,1,4,41,80,caught,255,2
729291,2,4,62,310,caught,80,2
729291,13,5,305,363,caught,306,2
729289,0,2,9,347,caught,52,1
729289,1,4,40,371,caught,154,1
729289,10,6,96,293,bowled,,1
729289,16,6,46,346,caught,52,1
729289,19,5,31,371,bowled,,1
729289,0,5,185,81,run out,96,2
729289,3,6,260,190,caught,67,2
729289,6,6,52,9,bowled,,2
729289,14,3,88,315,lbw,,2
729289,15,6,87,190,caught,315,2
729289,19,2,376,67,caught,31,2
729287,3,6,19,109,caught,382,1
729287,6,5,207,296,caught,373,1
729287,9,1,57,382,caught,110,1
729287,11,2,221,382,caught,301,1
729287,16,3,208,378,caught,110,1
729287,16,4,372,378,caught,8,1
729287,17,2,15,106,caught,301,1
729287,18,5,50,296,bowled,,1
729287,19,4,194,378,run out,27,1
729287,2,6,373,194,bowled,,2
729287,3,3,8,15,caught,50,2
729287,3,5,27,15,lbw,,2
729285,0,5,254,80,caught,363,1
729285,11,3,42,89,caught,363,1
729285,13,2,187,89,caught,363,1
729285,16,7,354,80,caught,85,1
729285,17,3,362,363,caught,351,1
729285,19,4,166,363,caught,104,1
729285,0,3,48,94,lbw,,2
729285,3,3,351,299,caught,42,2
729285,6,2,32,84,caught,354,2
729285,15,6,85,136,caught,254,2
729285,17,4,104,136,caught,362,2
729285,18,3,89,94,caught,254,2
729283,12,4,2,374,caught,305,1
729283,16,3,147,151,caught,197,1
729283,18,4,21,333,caught,41,1
729283,19,6,20,151,caught,356,1
729283,2,6,41,73,bowled,,2
729283,3,5,203,201,lbw,,2
729283,5,1,374,201,lbw,,2
729283,15,4,305,147,bowled,,2
729281,2,6,260,378,caught,8,1
729281,3,3,88,109,caught,17,1
729281,4,1,87,296,caught,17,1
729281,7,1,185,382,bowled,,1
729281,1,5,373,347,caught,88,2
729281,8,5,17,235,bowled,,2
729279,1,4,40,194,bowled,,1
729279,16,6,96,194,bowled,,1
729279,17,6,46,15,caught,57,1
729279,18,2,9,194,caught,372,1
729279,18,7,276,194,caught,57,1
729279,4,4,19,315,bowled,,2
729279,7,5,207,276,caught and bowled,,2
729279,15,2,57,190,caught,9,2
729279,16,1,208,315,stumped,46,2
729279,18,1,372,315,bowled,,2
729279,18,3,50,315,bowled,,2
729279,19,6,360,67,stumped,46,2
598073,0,4,147,364,lbw,,1
598073,1,1,207,109,bowled,,1
598073,3,2,57,109,caught and bowled,,1
598073,9,4,88,350,bowled,,1
598073,15,1,208,71,bowled,,1
598073,17,6,50,71,caught,19,1
598073,18,4,356,350,run out,364,1
598073,19,1,357,71,caught,20,1
598073,19,3,194,71,caught,20,1
598073,0,4,19,194,bowled,,2
598073,0,5,21,194,caught,147,2
598073,1,4,23,357,caught,88,2
598073,5,6,71,356,caught,357,2
598073,6,4,35,50,caught,221,2
598073,7,3,185,357,caught,57,2
598073,10,6,109,131,bowled,,2
598073,11,3,350,50,caught,88,2
598073,17,4,201,221,caught,374,2
598072,6,3,85,50,bowled,,1
598072,8,4,32,50,caught,57,1
598072,9,4,351,194,caught,50,1
598072,12,1,6,50,caught,57,1
598072,15,1,255,221,caught,50,1
598072,15,3,309,221,caught,147,1
598072,9,1,207,309,caught,351,2
598072,14,1,88,309,caught,85,2
598072,15,5,57,39,bowled,,2
598072,16,3,147,255,caught,351,2
598072,17,3,221,310,caught,309,2
598072,19,2,208,32,bowled,,2
598071,0,6,17,243,caught,351,1
598071,2,3,340,243,caught,309,1
598071,10,6,10,39,caught,309,1
598071,15,4,42,310,caught,39,1
598071,17,2,362,32,run out,342,1
598071,17,7,280,32,caught,277,1
598071,19,3,327,310,run out,85,1
598071,1,6,6,84,caught,166,2
598071,6,4,32,166,caught,362,2
598071,7,4,277,362,bowled,,2
598071,8,2,85,136,caught and bowled,,2
598071,9,6,255,362,bowled,,2
598071,15,5,351,94,lbw,,2
598070,7,2,185,221,caught,147,1
598070,1,4,207,109,caught,185,2
598070,8,2,147,35,caught,21,2
598070,10,3,88,35,lbw,,2
598070,11,6,57,350,caught,71,2
598070,14,5,221,35,caught,19,2
598070,15,5,50,71,caught,185,2
598070,17,3,357,71,caught,21,2
598070,17,6,194,71,caught,19,2
598070,18,2,208,364,caught,350,2
598070,18,4,131,364,caught,71,2
598069,4,3,214,280,caught,10,1
598069,7,1,40,136,run out,327,1
598069,10,4,216,166,lbw,,1
598069,15,1,9,94,caught,42,1
598069,16,1,284,136,lbw,,1
598069,18,1,212,94,caught,280,1
598069,19,1,315,446,caught,280,1
598069,11,3,42,140,lbw,,2
598069,13,3,17,140,lbw,,2
598069,14,2,10,315,run out,216,2
598069,15,3,340,140,caught,212,2
598069,17,5,280,347,bowled,,2
598068,5,2,162,71,caught,19,1
598068,6,1,110,364,caught,35,1
598068,1,3,19,15,caught,354,2
598068,1,4,21,15,caught,81,2
598068,3,6,71,81,caught,79,2
598068,6,1,185,349,caught,162,2
598068,7,4,20,15,caught,346,2
598068,7,6,35,15,caught and bowled,,2
598067,5,2,46,232,caught,187,1
598067,9,4,96,293,bowled,,1
598067,11,6,254,368,caught,41,1
598067,13,3,27,29,caught,41,1
598067,19,4,358,368,caught,41,1
598067,2,1,187,267,caught,46,2
598067,4,6,64,286,caught,358,2
598067,7,2,41,286,caught,259,2
598067,7,3,93,286,lbw,,2
598067,9,4,353,106,bowled,,2
598067,16,4,360,191,caught,259,2
598067,16,6,190,191,caught,267,2
598067,18,3,29,191,caught,96,2
598067,19,5,293,106,caught,191,2
598066,1,4,236,356,caught,221,1
598066,2,2,53,371,bowled,,1
598066,16,4,100,50,bowled,,1
598066,17,2,321,194,lbw,,1
598066,18,6,320,221,caught,371,1
598066,19,1,329,194,lbw,,1
598066,19,5,67,194,run out,305,1
598066,19,6,14,194,bowled,,1
598066,0,3,305,14,caught,345,2
598066,3,5,207,367,bowled,,2
598066,8,4,208,333,caught,53,2
598066,9,3,88,67,caught and bowled,,2
598066,11,6,57,67,bowled,,2
598066,15,7,221,367,caught,320,2
598066,16,5,356,321,lbw,,2
598066,18,2,371,321,bowled,,2
598066,19,1,50,53,caught,329,2
598065,1,1,17,310,bowled,,1
598065,1,6,42,310,caught,85,1
598065,2,4,10,32,caught,39,1
598065,10,3,340,39,caught,369,1
598065,16,2,362,310,caught,104,1
598065,18,3,327,310,caught,309,1
598065,18,7,94,310,bowled,,1
598065,19,5,166,309,run out,255,1
598065,19,6,136,309,run out,309,1
598065,7,3,6,136,run out,10,2
598065,8,4,85,166,caught,42,2
598065,11,5,351,136,caught,94,2
598065,13,3,32,280,caught,362,2
598065,13,6,255,280,bowled,,2
598065,15,5,369,136,lbw,,2
598065,16,3,310,166,caught,280,2
598065,17,1,104,94,bowled,,2
598065,19,4,309,94,caught,327,2
598064,11,2,162,120,bowled,,1
598064,15,1,203,120,bowled,,1
598064,16,6,8,333,caught,100,1
598064,2,3,100,349,caught,110,2
598064,4,2,236,81,caught,239,2
598064,7,4,329,83,lbw,,2
598064,9,5,4,83,caught,163,2
598063,3,2,305,32,lbw,,1
598063,11,5,88,370,caught,351,1
598063,12,4,207,309,caught,32,1
598063,15,6,57,310,caught,32,1
598063,16,5,221,309,run out,309,1
598063,17,5,208,32,caught,351,1
598063,19,3,357,310,caught,104,1
598063,19,6,194,310,run out,32,1
598063,0,6,6,357,caught,88,2
598063,3,4,310,80,caught,305,2
598063,4,4,351,357,caught,131,2
598063,5,4,85,80,caught,194,2
598063,9,1,32,131,caught,221,2
598063,12,5,277,50,bowled,,2
598063,19,1,104,194,lbw,,2
598062,7,2,185,73,run out,353,1
598062,9,2,19,232,caught,41,1
598062,10,4,21,177,caught,187,1
598062,16,6,35,232,bowled,,1
598062,0,2,41,364,caught,20,2
598062,4,4,262,364,caught,391,2
598062,6,3,192,201,caught,391,2
598062,7,6,237,109,caught,20,2
598062,9,4,353,109,caught,201,2
598062,14,5,177,201,caught,21,2
598062,16,4,187,109,caught,185,2
598062,17,4,29,71,bowled,,2
598062,17,5,73,71,caught,20,2
598061,5,4,46,352,bowled,,1
598061,12,5,254,151,bowled,,1
598061,19,3,96,9,run out,214,1
598061,19,6,27,9,caught,284,1
598061,1,6,214,267,lbw,,2
598061,3,6,9,267,bowled,,2
598061,4,4,40,359,caught,27,2
598061,15,5,284,259,run out,286,2
598061,16,2,87,299,caught,96,2
